,accuracy,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,ideal model dist ↓,layer_number,relative_postion,perc_cluster,accuracy_cluster,index,dataset,finetune
189,0.963855421686747,0.05803548917174339,0.14848364889621735,0.3736891448497772,0.6309204503529153,25,73.0,4,4,llama8b-it_mixed,orig,yes
190,0.9718875502008032,0.06415620446205139,0.11092325299978256,0.3717534840106964,0.5358956858893793,26,76.0,4,4,llama8b-it_mixed,orig,yes
191,0.963855421686747,0.08130335062742233,0.14016292989253998,0.36661478877067566,0.6255317468577255,27,79.0,4,4,llama8b-it_mixed,orig,yes
192,0.9518072289156626,0.0797797292470932,0.1361108273267746,0.39617806673049927,0.6338106310255837,28,82.0,4,4,llama8b-it_mixed,orig,yes
193,0.9558232931726908,0.09166614711284637,0.13990482687950134,0.42693763971328735,0.6336881919454721,29,85.0,4,4,llama8b-it_mixed,orig,yes
194,0.9397590361445783,0.08897612988948822,0.1655617505311966,0.36710625886917114,0.6319012263994742,30,88.0,4,4,llama8b-it_mixed,orig,yes
195,0.9397590361445783,0.09639619290828705,0.14348413050174713,0.3548126816749573,0.6226889523927861,31,91.0,4,4,llama8b-it_mixed,orig,yes
196,0.9477911646586346,0.09142414480447769,0.13601672649383545,0.3816327452659607,0.623970480794257,32,94.0,4,4,llama8b-it_mixed,orig,yes
197,0.9477911646586346,0.07876186817884445,0.1423507183790207,0.44542497396469116,0.5350036513307868,33,97.0,4,4,llama8b-it_mixed,orig,yes
198,0.5478723404255319,0.0,0.0,0.3200370967388153,0.5098974035082158,1,0.0,1,1,llama8b_guard_ttt,ttt,yes
199,0.5,0.8540093302726746,0.8540093302726746,0.9138513207435608,0.6987728523129816,2,3.0,1,1,llama8b_guard_ttt,ttt,yes
200,0.5106382978723405,0.845519483089447,0.845519483089447,0.9104752540588379,0.6983024430209398,3,6.0,1,1,llama8b_guard_ttt,ttt,yes
201,0.5106382978723405,0.8561500310897827,0.8561500310897827,0.911781907081604,0.6986317100782722,4,9.0,1,1,llama8b_guard_ttt,ttt,yes
202,0.5106382978723405,0.8497579097747803,0.8497579097747803,0.9217755198478699,0.6988224433610898,5,12.0,1,1,llama8b_guard_ttt,ttt,yes
203,0.5106382978723405,0.8443213701248169,0.8443213701248169,0.9191978573799133,0.6988997925944694,6,15.0,1,1,llama8b_guard_ttt,ttt,yes
204,0.5106382978723405,0.8371379375457764,0.8382799625396729,0.9072591662406921,0.6982817391094164,7,18.0,1,1,llama8b_guard_ttt,ttt,yes
205,0.5106382978723404,0.7852351665496826,0.8183841705322266,0.8879338502883911,0.6643749493792853,8,21.0,2,1,llama8b_guard_ttt,ttt,yes
206,0.5106382978723405,0.7520266771316528,0.7831442952156067,0.8782460689544678,0.6952042821386708,9,24.0,2,1,llama8b_guard_ttt,ttt,yes
207,0.5319148936170213,0.5985932350158691,0.8542325496673584,0.9414488673210144,0.6958480603952675,10,27.0,2,1,llama8b_guard_ttt,ttt,yes
208,0.6117021276595744,0.3355713486671448,0.5427349209785461,0.7330104112625122,0.7067147396480606,11,30.0,2,1,llama8b_guard_ttt,ttt,yes
209,0.5638297872340425,0.6902446746826172,0.9419375658035278,0.9802969694137573,0.7030935474290183,12,33.0,2,1,llama8b_guard_ttt,ttt,yes
210,0.5106382978723404,0.00043980995542369783,0.00043980995542369783,0.023261532187461853,0.8371501764598841,13,36.0,2,1,llama8b_guard_ttt,ttt,yes
211,0.5265957446808511,0.0008075454970821738,0.0008075454970821738,0.02571682073175907,0.6704344889529408,14,39.0,2,1,llama8b_guard_ttt,ttt,yes
212,0.6542553191489362,0.412977010011673,0.5260125994682312,0.6823203563690186,0.6919924715661813,15,42.0,2,2,llama8b_guard_ttt,ttt,yes
213,0.6542553191489362,0.4509754776954651,0.566321611404419,0.7291767597198486,0.6996629571726687,16,45.0,3,2,llama8b_guard_ttt,ttt,yes
214,0.648936170212766,0.3826126158237457,0.5800633430480957,0.7561722993850708,0.6856292272604003,17,48.0,3,2,llama8b_guard_ttt,ttt,yes
215,0.648936170212766,0.2887040078639984,0.6800446510314941,0.7517286539077759,0.6832707539075085,18,52.0,3,2,llama8b_guard_ttt,ttt,yes
216,0.6808510638297872,0.47581201791763306,0.5553808212280273,0.7767256498336792,0.6898047839164998,19,55.0,3,2,llama8b_guard_ttt,ttt,yes
217,0.6648936170212766,0.41272953152656555,0.6079736351966858,0.7226816415786743,0.682919522965353,20,58.0,3,2,llama8b_guard_ttt,ttt,yes
218,0.6914893617021277,0.3669276237487793,0.516051709651947,0.6720798015594482,0.6758763379653493,21,61.0,3,2,llama8b_guard_ttt,ttt,yes
219,0.6648936170212766,0.44076186418533325,0.6459831595420837,0.7958024740219116,0.7063136275959738,22,64.0,3,2,llama8b_guard_ttt,ttt,yes
220,0.6808510638297872,0.418033629655838,0.6358742713928223,0.7403246760368347,0.7060868526119857,23,67.0,3,2,llama8b_guard_ttt,ttt,yes
221,0.6117021276595744,0.4774026572704315,0.6566671133041382,0.847109317779541,0.7041854779302602,24,70.0,4,1,llama8b_guard_ttt,ttt,yes
222,0.6861702127659575,0.4222943186759949,0.6345099210739136,0.747935950756073,0.7067566380587552,25,73.0,4,2,llama8b_guard_ttt,ttt,yes
223,0.6808510638297872,0.41255730390548706,0.5813162326812744,0.7290341854095459,0.7064676690276985,26,76.0,4,2,llama8b_guard_ttt,ttt,yes
224,0.6595744680851063,0.4838634729385376,0.6046737432479858,0.7924938797950745,0.7039122900407012,27,79.0,4,2,llama8b_guard_ttt,ttt,yes
225,0.6808510638297872,0.49281662702560425,0.6072898507118225,0.7122948169708252,0.7058244703179204,28,82.0,4,2,llama8b_guard_ttt,ttt,yes
226,0.6914893617021276,0.42312151193618774,0.5591318607330322,0.7467241883277893,0.7060075082305248,29,85.0,4,2,llama8b_guard_ttt,ttt,yes
227,0.6702127659574468,0.42741191387176514,0.6029903888702393,0.7448627948760986,0.7049103632078926,30,88.0,4,2,llama8b_guard_ttt,ttt,yes
228,0.6542553191489362,0.3829638957977295,0.5855954885482788,0.7157906293869019,0.7044021749134901,31,91.0,4,2,llama8b_guard_ttt,ttt,yes
229,0.6808510638297872,0.298250287771225,0.4910268783569336,0.729472279548645,0.7056817000900988,32,94.0,4,2,llama8b_guard_ttt,ttt,yes
230,0.6702127659574468,0.2260802686214447,0.4620051085948944,0.7291584014892578,0.7039106255191149,33,97.0,4,2,llama8b_guard_ttt,ttt,yes
231,0.5478723404255319,0.0,0.0,0.3200370967388153,0.5098974035082158,1,0.0,1,1,llama8b_guard_not,not,yes
232,0.5212765957446809,0.8520803451538086,0.8520803451538086,0.909033477306366,0.6629723615473965,2,3.0,1,1,llama8b_guard_not,not,yes
233,0.5106382978723405,0.8432897925376892,0.8432897925376892,0.9079896211624146,0.6982978572756966,3,6.0,1,1,llama8b_guard_not,not,yes
234,0.5106382978723405,0.8551547527313232,0.8551547527313232,0.9096452593803406,0.6990488413165421,4,9.0,1,1,llama8b_guard_not,not,yes
235,0.5106382978723404,0.853050708770752,0.853050708770752,0.9114512801170349,0.668127653001498,5,12.0,1,1,llama8b_guard_not,not,yes
236,0.5106382978723404,0.847158670425415,0.847158670425415,0.9102767109870911,0.6673659799716737,6,15.0,1,1,llama8b_guard_not,not,yes
237,0.5106382978723405,0.8147281408309937,0.8258200287818909,0.9020851254463196,0.6979552884750702,7,18.0,1,1,llama8b_guard_not,not,yes
238,0.5106382978723404,0.7895193099975586,0.8057820796966553,0.8791064023971558,0.6599940832413163,8,21.0,2,1,llama8b_guard_not,not,yes
239,0.5212765957446808,8.885506395017728e-05,0.00013187383592594415,0.011755174025893211,0.5904765584881732,9,24.0,2,1,llama8b_guard_not,not,yes
240,0.526595744680851,9.444391616852954e-05,0.00011454360355855897,0.007611199282109737,0.7072206721068669,10,27.0,2,1,llama8b_guard_not,not,yes
241,0.5159574468085106,0.00010416604345664382,0.0001137779327109456,0.011578505858778954,0.6750551708362624,11,30.0,2,1,llama8b_guard_not,not,yes
242,0.5,0.00014361298235598952,0.0002170911175198853,0.011104793287813663,0.701105236157856,12,33.0,2,1,llama8b_guard_not,not,yes
243,0.5053191489361702,0.00010049138654721901,0.00017581145220901817,0.010639078915119171,0.6787672191984384,13,36.0,2,1,llama8b_guard_not,not,yes
244,0.5053191489361701,9.559558384353295e-05,0.00025177138741128147,0.010675107128918171,0.6895046065907136,14,39.0,2,1,llama8b_guard_not,not,yes
245,0.5053191489361702,0.00023895454069133848,0.0003105750656686723,0.018072424456477165,0.696493148078192,15,42.0,2,1,llama8b_guard_not,not,yes
246,0.5053191489361701,0.00020735473663080484,0.0002958127297461033,0.021273760125041008,0.6822862023092767,16,45.0,3,1,llama8b_guard_not,not,yes
247,0.5053191489361702,0.0005351833533495665,0.0008574899402447045,0.028488440439105034,0.6918069281290102,17,48.0,3,1,llama8b_guard_not,not,yes
248,0.5,0.0005786055698990822,0.0007411502883769572,0.023445799946784973,0.6946206307421579,18,52.0,3,1,llama8b_guard_not,not,yes
249,0.8936170212765957,0.08772595226764679,0.15416546165943146,0.3802160918712616,0.5204965953186974,19,55.0,3,4,llama8b_guard_not,not,yes
250,0.9042553191489362,0.07837530970573425,0.1580122709274292,0.3788268566131592,0.6358257795316602,20,58.0,3,4,llama8b_guard_not,not,yes
251,0.75,0.12460903078317642,0.1424415111541748,0.2766159474849701,0.5557206279661231,21,61.0,3,3,llama8b_guard_not,not,yes
252,0.8882978723404256,0.05680205672979355,0.16459335386753082,0.4493926167488098,0.6161775030220061,22,64.0,3,4,llama8b_guard_not,not,yes
253,0.7553191489361702,0.20253212749958038,0.2150503396987915,0.4986860752105713,0.6862529255906428,23,67.0,3,3,llama8b_guard_not,not,yes
254,0.8936170212765957,0.0548543818295002,0.19424980878829956,0.42986828088760376,0.6252348387161167,24,70.0,4,4,llama8b_guard_not,not,yes
255,0.8882978723404256,0.05988885834813118,0.17486345767974854,0.4713999927043915,0.5836709595387941,25,73.0,4,4,llama8b_guard_not,not,yes
256,0.8776595744680851,0.05216361954808235,0.14389199018478394,0.4861527979373932,0.5770062754863434,26,76.0,4,4,llama8b_guard_not,not,yes
257,0.8936170212765957,0.06439536064863205,0.16686129570007324,0.3980809450149536,0.5797023119580096,27,79.0,4,4,llama8b_guard_not,not,yes
258,0.8936170212765957,0.05801872909069061,0.15573763847351074,0.48295366764068604,0.5705588326124726,28,82.0,4,4,llama8b_guard_not,not,yes
259,0.7553191489361702,0.1949496865272522,0.2277156561613083,0.4200628697872162,0.5908359536720743,29,85.0,4,3,llama8b_guard_not,not,yes
260,0.7819148936170213,0.1627441644668579,0.2447286993265152,0.4957592785358429,0.5869181965468789,30,88.0,4,3,llama8b_guard_not,not,yes
261,0.7659574468085106,0.14000137150287628,0.20881785452365875,0.47321856021881104,0.6453351120573165,31,91.0,4,3,llama8b_guard_not,not,yes
262,0.8936170212765957,0.07292389869689941,0.16873209178447723,0.43643200397491455,0.6306823327947532,32,94.0,4,4,llama8b_guard_not,not,yes
263,0.7606382978723404,0.15398429334163666,0.2133430540561676,0.486701637506485,0.639539091847008,33,97.0,4,3,llama8b_guard_not,not,yes
264,0.5381526104417671,0.0,0.0,0.3200344443321228,0.5098977307419637,1,0.0,1,1,llama8b_guard_mixed,orig,yes
265,0.5742971887550201,0.7405489683151245,0.7983590960502625,0.880967915058136,0.6671005773906967,2,3.0,1,1,llama8b_guard_mixed,orig,yes
266,0.5742971887550201,0.7793692946434021,0.8012533187866211,0.8875993490219116,0.6650356835429987,3,6.0,1,1,llama8b_guard_mixed,orig,yes
267,0.570281124497992,0.7231786251068115,0.8124517202377319,0.8914086818695068,0.6796394313144314,4,9.0,1,1,llama8b_guard_mixed,orig,yes
268,0.5983935742971888,0.38449132442474365,0.7135546803474426,0.8022451996803284,0.7054197436043668,5,12.0,1,1,llama8b_guard_mixed,orig,yes
269,0.6706827309236948,0.08270915597677231,0.12209272384643555,0.3288670778274536,0.7054124215314982,6,15.0,1,2,llama8b_guard_mixed,orig,yes
270,0.6746987951807228,0.039351481944322586,0.07479044049978256,0.31640109419822693,0.6962966283264519,7,18.0,1,2,llama8b_guard_mixed,orig,yes
271,0.6746987951807228,0.024755768477916718,0.08081687986850739,0.23903705179691315,0.683669756936401,8,21.0,2,2,llama8b_guard_mixed,orig,yes
272,0.6626506024096386,0.024524470791220665,0.07258012145757675,0.24410028755664825,0.6646925865978984,9,24.0,2,2,llama8b_guard_mixed,orig,yes
273,0.6626506024096386,0.031300049275159836,0.09560180455446243,0.17553813755512238,0.6953843238497283,10,27.0,2,2,llama8b_guard_mixed,orig,yes
274,0.6546184738955824,0.04399659484624863,0.09564492106437683,0.23649652302265167,0.6812091567413923,11,30.0,2,2,llama8b_guard_mixed,orig,yes
275,0.6626506024096386,0.04589955881237984,0.04970307648181915,0.30164653062820435,0.6646507137762657,12,33.0,2,2,llama8b_guard_mixed,orig,yes
276,0.9156626506024097,0.1046740785241127,0.13123644888401031,0.4172067642211914,0.5880762589501369,13,36.0,2,4,llama8b_guard_mixed,orig,yes
277,0.9477911646586346,0.06099669262766838,0.12599965929985046,0.40235838294029236,0.5289229746619967,14,39.0,2,4,llama8b_guard_mixed,orig,yes
278,0.963855421686747,0.044250018894672394,0.11791504919528961,0.43699267506599426,0.523476893567868,15,42.0,2,4,llama8b_guard_mixed,orig,yes
279,0.9678714859437751,0.052526719868183136,0.12472673505544662,0.44044986367225647,0.5338024469575889,16,45.0,3,4,llama8b_guard_mixed,orig,yes
280,0.9678714859437751,0.0381205752491951,0.10104480385780334,0.437133252620697,0.5159349804787623,17,48.0,3,4,llama8b_guard_mixed,orig,yes
281,0.9518072289156626,0.06241082400083542,0.11638043075799942,0.37319642305374146,0.6108170923354512,18,52.0,3,4,llama8b_guard_mixed,orig,yes
282,0.963855421686747,0.051518090069293976,0.10371951758861542,0.39184242486953735,0.5147348589017815,19,55.0,3,4,llama8b_guard_mixed,orig,yes
283,0.9558232931726908,0.04567999765276909,0.1247965544462204,0.4304616451263428,0.6221910490825452,20,58.0,3,4,llama8b_guard_mixed,orig,yes
284,0.9558232931726908,0.06761334836483002,0.1379602551460266,0.4325898289680481,0.625403775861329,21,61.0,3,4,llama8b_guard_mixed,orig,yes
285,0.9718875502008032,0.03695834428071976,0.11063717305660248,0.40278124809265137,0.5054977934981784,22,64.0,3,4,llama8b_guard_mixed,orig,yes
286,0.963855421686747,0.03820148482918739,0.10918315500020981,0.43538975715637207,0.5290119106575774,23,67.0,3,4,llama8b_guard_mixed,orig,yes
287,0.9558232931726908,0.03874022886157036,0.12818636000156403,0.4198964238166809,0.6382886447952874,24,70.0,4,4,llama8b_guard_mixed,orig,yes
288,0.9558232931726908,0.04266057908535004,0.1383616030216217,0.4592756927013397,0.527550896880876,25,73.0,4,4,llama8b_guard_mixed,orig,yes
289,0.9558232931726908,0.03264380991458893,0.1513746678829193,0.4312751293182373,0.6307275767117896,26,76.0,4,4,llama8b_guard_mixed,orig,yes
290,0.9558232931726908,0.02549421228468418,0.13185763359069824,0.4318089187145233,0.6122446364919102,27,79.0,4,4,llama8b_guard_mixed,orig,yes
291,0.9558232931726908,0.03611001372337341,0.13037122786045074,0.4027634859085083,0.6502057940532235,28,82.0,4,4,llama8b_guard_mixed,orig,yes
292,0.9558232931726908,0.026690857484936714,0.13614018261432648,0.4349699020385742,0.6247750823972795,29,85.0,4,4,llama8b_guard_mixed,orig,yes
293,0.9598393574297188,0.03328033536672592,0.11298045516014099,0.42528825998306274,0.5159771651793726,30,88.0,4,4,llama8b_guard_mixed,orig,yes
294,0.9598393574297188,0.054869864135980606,0.1151164099574089,0.4273689091205597,0.5293731605580008,31,91.0,4,4,llama8b_guard_mixed,orig,yes
295,0.963855421686747,0.06967809796333313,0.13964715600013733,0.4607340693473816,0.5298830701732661,32,94.0,4,4,llama8b_guard_mixed,orig,yes
296,0.9598393574297188,0.0509449765086174,0.16482563316822052,0.4480462074279785,0.5692639116378387,33,97.0,4,4,llama8b_guard_mixed,orig,yes
297,0.5478723404255319,0.0,0.0,0.32003387808799744,0.5098978008641644,1,0.0,1,1,gemma2b_ttt,ttt,no
298,0.5106382978723404,0.08808130025863647,0.11980836093425751,0.45970845222473145,0.5680885529302868,2,4.0,1,1,gemma2b_ttt,ttt,no
299,0.5478723404255319,0.07508673518896103,0.07508673518896103,0.3287019431591034,0.6370148896058532,3,7.0,1,1,gemma2b_ttt,ttt,no
300,0.5425531914893618,0.03792807087302208,0.03792807087302208,0.19837015867233276,0.6442077829632173,4,11.0,1,1,gemma2b_ttt,ttt,no
301,0.5851063829787234,0.397206574678421,0.6425526142120361,0.7836964726448059,0.675389383313634,5,15.0,1,1,gemma2b_ttt,ttt,no
302,0.5638297872340425,0.3480488657951355,0.46434640884399414,0.6666296124458313,0.702134043682798,6,19.0,2,1,gemma2b_ttt,ttt,no
303,0.5957446808510638,0.05066826194524765,0.05066826194524765,0.20781612396240234,0.7055603109682383,7,22.0,2,1,gemma2b_ttt,ttt,no
304,0.5691489361702128,0.027965432032942772,0.027965432032942772,0.15708844363689423,0.7064758874093218,8,26.0,2,1,gemma2b_ttt,ttt,no
305,0.5851063829787234,0.05941636860370636,0.07288046181201935,0.17843590676784515,0.6903695252801204,9,30.0,2,1,gemma2b_ttt,ttt,no
306,0.574468085106383,0.7746843099594116,0.874030590057373,0.9156155586242676,0.6989336282593456,10,33.0,2,1,gemma2b_ttt,ttt,no
307,0.574468085106383,0.827552318572998,0.868370771408081,0.9423059821128845,0.7047802460506948,11,37.0,2,1,gemma2b_ttt,ttt,no
308,0.5691489361702128,0.8221108913421631,0.9101311564445496,0.9683991074562073,0.7056857845544238,12,41.0,2,1,gemma2b_ttt,ttt,no
309,0.5691489361702128,0.7480998039245605,0.860552191734314,0.9634767174720764,0.7053471539755842,13,44.0,3,1,gemma2b_ttt,ttt,no
310,0.5638297872340425,0.8667949438095093,0.9262040257453918,0.9626557230949402,0.7018806761765793,14,48.0,3,1,gemma2b_ttt,ttt,no
311,0.5638297872340425,0.8686724901199341,0.9178882837295532,0.9740546345710754,0.7051801985895504,15,52.0,3,1,gemma2b_ttt,ttt,no
312,0.5585106382978724,0.7316277027130127,0.9102910161018372,0.9716201424598694,0.7044344615324316,16,56.0,3,1,gemma2b_ttt,ttt,no
313,0.5691489361702128,0.7397472858428955,0.8918153047561646,0.938569962978363,0.6931807881405407,17,59.0,3,1,gemma2b_ttt,ttt,no
314,0.5904255319148937,0.7847867608070374,0.8947282433509827,0.9629960656166077,0.7040002189202986,18,63.0,3,1,gemma2b_ttt,ttt,no
315,0.5904255319148937,0.6622657179832458,0.8371995687484741,0.9260185360908508,0.70390149387926,19,67.0,3,1,gemma2b_ttt,ttt,no
316,0.5957446808510638,0.5410315990447998,0.8286949992179871,0.9073878526687622,0.7028296948015761,20,70.0,4,1,gemma2b_ttt,ttt,no
317,0.574468085106383,0.6155691742897034,0.7660485506057739,0.8831369876861572,0.700426744857821,21,74.0,4,1,gemma2b_ttt,ttt,no
318,0.5319148936170213,0.2822585701942444,0.5624388456344604,0.778714656829834,0.6963330495309739,22,78.0,4,1,gemma2b_ttt,ttt,no
319,0.5265957446808511,0.22833025455474854,0.5161260366439819,0.7707602977752686,0.6848274736770149,23,81.0,4,1,gemma2b_ttt,ttt,no
320,0.6063829787234043,0.5491966605186462,0.6122851371765137,0.7716183662414551,0.6921613649107521,24,85.0,4,1,gemma2b_ttt,ttt,no
321,0.5531914893617021,0.4592294991016388,0.6619495749473572,0.8882607221603394,0.6960779754728217,25,89.0,4,1,gemma2b_ttt,ttt,no
322,0.5531914893617021,0.49296194314956665,0.7784981727600098,0.859210729598999,0.696619265755575,26,93.0,4,1,gemma2b_ttt,ttt,no
323,0.5638297872340425,0.4453527629375458,0.6012852787971497,0.8371136784553528,0.6986986696338591,27,96.0,4,1,gemma2b_ttt,ttt,no
324,0.5478723404255319,0.0,0.0,0.32003387808799744,0.5098978008641644,1,0.0,1,1,gemma2b_not,not,no
325,0.526595744680851,0.08998538553714752,0.11249857395887375,0.42878007888793945,0.570651803117432,2,4.0,1,1,gemma2b_not,not,no
326,0.5797872340425532,0.36735302209854126,0.3873547315597534,0.642851710319519,0.6162007174538651,3,7.0,1,1,gemma2b_not,not,no
327,0.5851063829787234,0.24352790415287018,0.30849283933639526,0.4872318506240845,0.702092385181172,4,11.0,1,1,gemma2b_not,not,no
328,0.5531914893617021,0.5010331273078918,0.5567371249198914,0.7425670027732849,0.6727363541837359,5,15.0,1,1,gemma2b_not,not,no
329,0.5797872340425532,0.4243028163909912,0.549365222454071,0.7421665191650391,0.6733810106337557,6,19.0,2,1,gemma2b_not,not,no
330,0.5372340425531915,0.00023102616250980645,0.00023102616250980645,0.015515357255935669,0.6976731537121942,7,22.0,2,1,gemma2b_not,not,no
331,0.5425531914893617,0.00027863634750247,0.0003305423306301236,0.017090588808059692,0.6969986809999925,8,26.0,2,1,gemma2b_not,not,no
332,0.5212765957446808,8.865716517902911e-05,8.865716517902911e-05,0.0080628776922822,0.6880997720823092,9,30.0,2,1,gemma2b_not,not,no
333,0.5106382978723404,9.948554361471906e-05,0.0001404354552505538,0.012963556684553623,0.7033770070675548,10,33.0,2,1,gemma2b_not,not,no
334,0.5053191489361701,0.00017895847850013524,0.00018990029639098793,0.006700471043586731,0.6749199431258917,11,37.0,2,1,gemma2b_not,not,no
335,0.5106382978723404,0.00012234965106472373,0.00016739004058763385,0.013382925651967525,0.7012182790690455,12,41.0,2,1,gemma2b_not,not,no
336,0.5053191489361701,9.105827484745532e-05,0.0002039106620941311,0.010029856115579605,0.6800399461112775,13,44.0,3,1,gemma2b_not,not,no
337,0.5159574468085106,0.00013999169459566474,0.00034554325975477695,0.017457911744713783,0.6946260114570756,14,48.0,3,1,gemma2b_not,not,no
338,0.5106382978723405,0.0002809609577525407,0.0005184048786759377,0.018010225147008896,0.6511907778386717,15,52.0,3,1,gemma2b_not,not,no
339,0.5159574468085106,0.0005427068681456149,0.0006467923521995544,0.02478431910276413,0.6920734109539686,16,56.0,3,1,gemma2b_not,not,no
340,0.5159574468085106,0.001151295262388885,0.0011626508785411716,0.029301755130290985,0.6447813123102913,17,59.0,3,1,gemma2b_not,not,no
341,0.5212765957446809,0.0012626636307686567,0.0016075089806690812,0.03734542056918144,0.6938803179285205,18,63.0,3,1,gemma2b_not,not,no
342,0.5106382978723404,0.0008953294018283486,0.0012424789601936936,0.037701498717069626,0.686864493489498,19,67.0,3,1,gemma2b_not,not,no
343,0.5159574468085106,0.0022510334383696318,0.004080598242580891,0.05728022754192352,0.7071522426275816,20,70.0,4,1,gemma2b_not,not,no
344,0.5106382978723405,0.0020240056328475475,0.0033692503347992897,0.05891996994614601,0.5900376391707439,21,74.0,4,1,gemma2b_not,not,no
345,0.5159574468085106,0.002802635543048382,0.003829456400126219,0.06441724300384521,0.6237592216014188,22,78.0,4,1,gemma2b_not,not,no
346,0.6223404255319149,0.23638932406902313,0.33139923214912415,0.5656743049621582,0.6826219344007959,23,81.0,4,1,gemma2b_not,not,no
347,0.6542553191489362,0.29081884026527405,0.39466363191604614,0.5898885130882263,0.6908536535473656,24,85.0,4,2,gemma2b_not,not,no
348,0.6382978723404256,0.2664574980735779,0.3386702835559845,0.5912867188453674,0.681858991812293,25,89.0,4,2,gemma2b_not,not,no
349,0.6329787234042553,0.17981404066085815,0.46957725286483765,0.7011085748672485,0.68772354921018,26,93.0,4,2,gemma2b_not,not,no
350,0.6329787234042553,0.15266169607639313,0.3837904632091522,0.6104254126548767,0.6804517911002878,27,96.0,4,2,gemma2b_not,not,no
351,0.5381526104417671,0.0,0.0,0.3200336694717407,0.5098978242382849,1,0.0,1,1,gemma2b_orig,orig,no
352,0.5903614457831325,0.08122573792934418,0.1135924831032753,0.4326951503753662,0.5610103843721702,2,4.0,1,1,gemma2b_orig,orig,no
353,0.5983935742971888,0.16751565039157867,0.2651805281639099,0.49246078729629517,0.6565125741702482,3,7.0,1,1,gemma2b_orig,orig,no
354,0.6224899598393574,0.24875281751155853,0.3354707360267639,0.5796018838882446,0.6892175844020862,4,11.0,1,1,gemma2b_orig,orig,no
355,0.6626506024096386,0.3062390387058258,0.4315277338027954,0.6325006484985352,0.6980135058930548,5,15.0,1,2,gemma2b_orig,orig,no
356,0.6385542168674698,0.2305627316236496,0.4621419310569763,0.6875756978988647,0.7017244385855386,6,19.0,2,2,gemma2b_orig,orig,no
357,0.6626506024096386,0.029740851372480392,0.04854455962777138,0.2602202296257019,0.6744522454003944,7,22.0,2,2,gemma2b_orig,orig,no
358,0.6666666666666667,0.03537470102310181,0.06385824084281921,0.19971024990081787,0.6461862464647654,8,26.0,2,2,gemma2b_orig,orig,no
359,0.6586345381526104,0.023020269349217415,0.045020077377557755,0.20894268155097961,0.6731982489193911,9,30.0,2,2,gemma2b_orig,orig,no
360,0.6706827309236948,0.02929416298866272,0.08506082743406296,0.25830838084220886,0.6770388418002105,10,33.0,2,2,gemma2b_orig,orig,no
361,0.6746987951807228,0.025800278410315514,0.07327134162187576,0.23452237248420715,0.6206323158333749,11,37.0,2,2,gemma2b_orig,orig,no
362,0.6706827309236948,0.025954419746994972,0.0726977288722992,0.22091349959373474,0.6286856516749115,12,41.0,2,2,gemma2b_orig,orig,no
363,0.6746987951807228,0.05698058009147644,0.0936601385474205,0.2757350206375122,0.6768497074637277,13,44.0,3,2,gemma2b_orig,orig,no
364,0.678714859437751,0.050297707319259644,0.08252362906932831,0.23669081926345825,0.600009783863766,14,48.0,3,2,gemma2b_orig,orig,no
365,0.6827309236947792,0.055113986134529114,0.09180548042058945,0.30531635880470276,0.6726137338031687,15,52.0,3,2,gemma2b_orig,orig,no
366,0.6746987951807228,0.05966378375887871,0.0843198299407959,0.2707776427268982,0.6125273593423183,16,56.0,3,2,gemma2b_orig,orig,no
367,0.678714859437751,0.06494015455245972,0.0810847356915474,0.2523036003112793,0.6695576065291075,17,59.0,3,2,gemma2b_orig,orig,no
368,0.6746987951807228,0.044722553342580795,0.05884731560945511,0.23056916892528534,0.6710589263136569,18,63.0,3,2,gemma2b_orig,orig,no
369,0.8795180722891567,0.1393185555934906,0.20455318689346313,0.4315698444843292,0.5767101078315472,19,67.0,3,4,gemma2b_orig,orig,no
370,0.8755020080321285,0.1544211059808731,0.23487588763237,0.47029295563697815,0.586702737872726,20,70.0,4,4,gemma2b_orig,orig,no
371,0.8714859437751004,0.12709082663059235,0.1948169767856598,0.46958422660827637,0.6684030352656847,21,74.0,4,3,gemma2b_orig,orig,no
372,0.8674698795180723,0.11263357847929001,0.21078118681907654,0.5275501012802124,0.6707705161446273,22,78.0,4,3,gemma2b_orig,orig,no
373,0.8594377510040161,0.10872937738895416,0.1955716907978058,0.43071281909942627,0.5679024474317294,23,81.0,4,3,gemma2b_orig,orig,no
374,0.8674698795180723,0.1295468658208847,0.186172753572464,0.47894835472106934,0.6703599989678328,24,85.0,4,3,gemma2b_orig,orig,no
375,0.8755020080321285,0.14483320713043213,0.21732330322265625,0.48783478140830994,0.6567660498037133,25,89.0,4,4,gemma2b_orig,orig,no
376,0.8634538152610441,0.21313345432281494,0.2832692563533783,0.567184567451477,0.6125627232525443,26,93.0,4,3,gemma2b_orig,orig,no
377,0.8594377510040161,0.17599835991859436,0.28597283363342285,0.4693317413330078,0.6064513279782848,27,96.0,4,3,gemma2b_orig,orig,no
378,0.5478723404255319,0.0,0.0,0.32003387808799744,0.5098978008641644,1,0.0,1,1,gemma2b-it_ttt,ttt,yes
379,0.5053191489361701,0.0648796334862709,0.08687593042850494,0.40724360942840576,0.5583339839167347,2,4.0,1,1,gemma2b-it_ttt,ttt,yes
380,0.5478723404255319,0.44476306438446045,0.526939332485199,0.6791559457778931,0.6452692350259901,3,7.0,1,1,gemma2b-it_ttt,ttt,yes
